"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.637121637E1,-2.903961182E-2,6.735992432E-3,9.837991791E0,9.838036956E0
4.638122638E1,-2.664459229E-2,1.062789917E-2,9.831555176E0,9.831597025E0
4.639123537E1,-2.454895020E-2,1.616638184E-2,9.827363892E0,9.827407851E0
4.640124437E1,-2.754272461E-2,1.212478638E-2,9.833201752E0,9.833247800E0
4.641125338E1,-3.053649902E-2,1.601669312E-2,9.823172607E0,9.823233128E0
4.642126337E1,-3.382965088E-2,1.227447510E-2,9.836195526E0,9.836261360E0
4.643127137E1,-3.622467041E-2,1.347198486E-3,9.834249573E0,9.834316382E0
4.644128037E1,-2.948867798E-2,1.496887207E-2,9.838440857E0,9.838496437E0
4.645128937E1,-3.637435913E-2,2.634521484E-2,9.830058289E0,9.830160890E0
4.646129837E1,-3.203338623E-2,7.185058594E-3,9.828262024E0,9.828316854E0
4.647130637E1,-1.916015625E-2,5.987548828E-3,9.838141479E0,9.838161959E0
4.648131538E1,-2.754272461E-2,1.032852173E-2,9.835147705E0,9.835191694E0
4.649132437E1,-3.098556519E-2,1.556762695E-2,9.824070740E0,9.824131939E0
4.650133437E1,-2.948867798E-2,1.646575928E-2,9.834698639E0,9.834756633E0
4.651134338E1,-3.098556519E-2,1.407073975E-2,9.826914825E0,9.826973750E0
4.652135337E1,-4.026626587E-2,1.107696533E-2,9.835447083E0,9.835535745E0
4.653136237E1,-3.427871704E-2,1.826202393E-2,9.829758911E0,9.829835644E0
4.654137137E1,-2.784210205E-2,5.089416504E-3,9.829758911E0,9.829799659E0
4.655138138E1,-3.502716064E-2,8.681945801E-3,9.825118561E0,9.825184833E0
4.656139037E1,-3.502716064E-2,6.586303711E-3,9.818831635E0,9.818896320E0
4.657139937E1,-3.083587646E-2,7.933502197E-3,9.828411713E0,9.828463287E0
4.658140838E1,-3.158432007E-2,4.790039062E-3,9.841584320E0,9.841636167E0
4.659141837E1,-2.874023438E-2,6.436614990E-3,9.821226654E0,9.821270815E0
4.660142737E1,-3.697311401E-2,1.556762695E-2,9.840686188E0,9.840767958E0
4.661143637E1,-2.754272461E-2,1.586700439E-2,9.823022919E0,9.823074347E0
4.662144537E1,-3.293151855E-2,1.945953369E-2,9.825417938E0,9.825492396E0
4.663145337E1,-4.086502075E-2,1.781295776E-2,9.834399261E0,9.834500297E0
4.664146137E1,-3.951782227E-2,1.631607056E-2,9.836195526E0,9.836288441E0
4.665147037E1,-3.263214111E-2,1.347198486E-2,9.843230896E0,9.843294206E0
4.666147937E1,-3.278182983E-2,1.152603149E-2,9.844578094E0,9.844639422E0
4.667148837E1,-2.888992310E-2,5.388793945E-3,9.829459534E0,9.829503466E0
4.668149738E1,-3.382965088E-2,4.340972900E-3,9.836644592E0,9.836703723E0
4.669150637E1,-3.847000122E-2,7.933502197E-3,9.831704865E0,9.831783329E0
4.670151537E1,-2.454895020E-2,8.831634521E-3,9.823921051E0,9.823955693E0
4.671152438E1,-3.397933960E-2,2.335144043E-2,9.842632141E0,9.842718494E0
4.672153337E1,-3.412902832E-2,2.305206299E-2,9.823921051E0,9.824007380E0
4.673154237E1,-3.188369751E-2,1.571731567E-2,9.815837860E0,9.815902225E0
4.674155237E1,-3.098556519E-2,2.125579834E-2,9.825118561E0,9.825190413E0
4.675156338E1,-3.158432007E-2,1.811233521E-2,9.827513580E0,9.827581025E0
4.676157337E1,-3.382965088E-2,2.993774414E-3,9.825867004E0,9.825925697E0
4.677158337E1,-3.397933960E-2,1.631607056E-2,9.814490662E0,9.814563045E0
4.678159237E1,-2.933898926E-2,2.844085693E-3,9.819280701E0,9.819324943E0
4.679160238E1,-2.784210205E-2,4.490661621E-3,9.828860779E0,9.828901239E0
4.680161137E1,-3.592529297E-2,1.077758789E-2,9.836644592E0,9.836716099E0
4.681162137E1,-3.367996216E-2,1.332229614E-2,9.839638367E0,9.839705027E0
4.682163137E1,-3.323089600E-2,1.466949463E-2,9.836195526E0,9.836262599E0
4.683164137E1,-3.457809448E-2,1.676513672E-2,9.838141479E0,9.838216530E0
4.684165137E1,-2.409988403E-2,1.407073975E-2,9.836943970E0,9.836983555E0
4.685166137E1,-2.544708252E-2,1.362167358E-2,9.826016693E0,9.826059086E0
4.686167137E1,-3.607498169E-2,1.691482544E-2,9.822124786E0,9.822205599E0
4.687168037E1,-3.652404785E-2,1.047821045E-2,9.824968872E0,9.825042348E0
4.688169037E1,-2.874023438E-2,1.362167358E-2,9.829908600E0,9.829960052E0
4.689170037E1,-3.323089600E-2,7.634124756E-3,9.827064514E0,9.827123666E0
4.690171038E1,-3.038681030E-2,1.047821045E-2,9.830207977E0,9.830260527E0
4.691172037E1,-3.367996216E-2,1.631607056E-2,9.829160156E0,9.829231401E0
4.692173037E1,-3.203338623E-2,1.392105103E-2,9.823322296E0,9.823384390E0
4.693174037E1,-3.293151855E-2,1.167572021E-2,9.836943970E0,9.837006022E0
4.694174938E1,-3.083587646E-2,2.065704346E-2,9.816586304E0,9.816656469E0
4.695175937E1,-3.053649902E-2,1.586700439E-2,9.830806732E0,9.830866963E0
4.696176937E1,-3.128494263E-2,1.676513672E-2,9.840237122E0,9.840301135E0
4.697177937E1,-3.203338623E-2,1.032852173E-2,9.840237122E0,9.840294682E0
4.698178938E1,-2.574645996E-2,2.215393066E-2,9.837243347E0,9.837301985E0
4.699179837E1,-2.888992310E-2,1.466949463E-2,9.842183075E0,9.842236408E0
4.700180837E1,-3.068618774E-2,1.167572021E-2,9.827513580E0,9.827568424E0
4.701181837E1,-2.993774414E-2,2.065704346E-2,9.832004242E0,9.832071521E0
4.702182737E1,-3.412902832E-2,1.422042847E-2,9.839338989E0,9.839408456E0
4.703183837E1,-3.353027344E-2,1.856140137E-2,9.830657043E0,9.830731748E0
4.704184837E1,-3.876937866E-2,2.230361938E-2,9.837542725E0,9.837644402E0
4.705185737E1,-3.502716064E-2,1.556762695E-2,9.836045837E0,9.836120524E0
4.706186737E1,-2.859054565E-2,1.362167358E-2,9.827064514E0,9.827115545E0
4.707187837E1,-2.200424194E-2,-8.083190918E-3,9.835297394E0,9.835325330E0
4.708188837E1,-2.724334717E-2,5.987548828E-3,9.834848328E0,9.834887883E0
4.709189837E1,-2.874023438E-2,7.783813477E-3,9.827363892E0,9.827409000E0
4.710190737E1,-2.933898926E-2,4.640350342E-3,9.829758911E0,9.829803791E0
4.711191737E1,-3.607498169E-2,1.616638184E-2,9.813442841E0,9.813522463E0
4.712192637E1,-3.412902832E-2,1.077758789E-2,9.843979340E0,9.844044402E0
4.713193538E1,-3.338058472E-2,1.197509766E-2,9.813592529E0,9.813656607E0
4.714194437E1,-3.308120728E-2,2.125579834E-2,9.838440857E0,9.838519435E0
4.715195437E1,-3.637435913E-2,1.302291870E-2,9.842183075E0,9.842258906E0
4.716196437E1,-2.095642090E-2,1.347198486E-2,9.805060272E0,9.805091922E0
4.717197337E1,-2.664459229E-2,7.933502197E-3,9.848020935E0,9.848060175E0
4.718198337E1,-2.604583740E-2,1.601669312E-2,9.818831635E0,9.818879243E0
4.719199337E1,-2.499801636E-2,4.640350342E-3,9.829609222E0,9.829642104E0
4.720200238E1,-2.888992310E-2,1.676513672E-2,9.831555176E0,9.831611916E0
4.721201237E1,-1.960922241E-2,1.721420288E-2,9.815538483E0,9.815573165E0
4.722202137E1,-3.263214111E-2,1.287322998E-2,9.845925293E0,9.845987784E0
4.723203137E1,-3.353027344E-2,1.631607056E-2,9.826316071E0,9.826386824E0
4.724203937E1,-3.098556519E-2,1.945953369E-2,9.804611206E0,9.804679479E0
4.725204937E1,-3.891906738E-2,9.879455566E-3,9.841734009E0,9.841815920E0
4.726205837E1,-3.472778320E-2,1.945953369E-2,9.829908600E0,9.829989205E0
4.727206838E1,-3.353027344E-2,1.392105103E-2,9.832902374E0,9.832969398E0
4.728207837E1,-3.682342529E-2,1.392105103E-2,9.828711090E0,9.828789928E0
4.729208737E1,-3.203338623E-2,1.002914429E-2,9.811496887E0,9.811554305E0
4.730209637E1,-3.832031250E-2,1.796264648E-2,9.825867004E0,9.825958146E0
4.731210538E1,-3.502716064E-2,1.960922241E-2,9.822723541E0,9.822805566E0
4.732211537E1,-2.933898926E-2,8.532257080E-3,9.839638367E0,9.839685806E0
4.733212437E1,-3.502716064E-2,1.362167358E-2,9.845476227E0,9.845547958E0
4.734213412E1,-3.547622681E-2,2.844085693E-3,9.827513580E0,9.827578024E0
4.735214412E1,-2.424957275E-2,1.107696533E-2,9.827363892E0,9.827400053E0
4.736215312E1,-2.918930054E-2,1.407073975E-2,9.849068756E0,9.849122061E0
4.737216313E1,-2.499801636E-2,6.286926270E-3,9.826016693E0,9.826050503E0
4.738217212E1,-2.814147949E-2,1.032852173E-2,9.826615448E0,9.826661172E0
4.739218112E1,-2.739303589E-2,1.017883301E-2,9.818831635E0,9.818875122E0
4.740219112E1,-3.353027344E-2,1.302291870E-2,9.819430389E0,9.819496273E0
4.741220012E1,-3.906875610E-2,2.245330811E-2,9.830507355E0,9.830610631E0
4.742221012E1,-3.308120728E-2,9.729766846E-3,9.832303619E0,9.832364085E0
4.743221912E1,-2.739303589E-2,7.484436035E-3,9.833052063E0,9.833093067E0
4.744222913E1,-3.308120728E-2,1.287322998E-2,9.828262024E0,9.828326129E0
4.745223812E1,-2.769241333E-2,2.185455322E-2,9.820927277E0,9.820990636E0
4.746224712E1,-2.245330811E-2,6.735992432E-3,9.830507355E0,9.830535305E0
4.747225712E1,-2.589614868E-2,8.083190918E-3,9.837991791E0,9.838029194E0
4.748226613E1,-2.903961182E-2,1.242416382E-2,9.841135254E0,9.841185942E0
4.749227612E1,-3.173400879E-2,1.392105103E-2,9.840536499E0,9.840597514E0
4.750228612E1,-2.424957275E-2,1.122665405E-2,9.824070740E0,9.824107083E0
4.751229512E1,-3.367996216E-2,1.347198486E-2,9.827513580E0,9.827580527E0
4.752230512E1,-3.712280273E-2,1.571731567E-2,9.837093658E0,9.837176261E0
4.753231412E1,-2.963836670E-2,2.155517578E-2,9.837692413E0,9.837760674E0
4.754232412E1,-3.607498169E-2,1.451980591E-2,9.840237122E0,9.840313960E0
4.755233313E1,-3.637435913E-2,6.735992432E-3,9.830956421E0,9.831026021E0
4.756234212E1,-2.888992310E-2,1.571731567E-2,9.824819183E0,9.824874231E0
4.757235212E1,-3.083587646E-2,1.002914429E-2,9.826615448E0,9.826668947E0
4.758236112E1,-3.248245239E-2,1.242416382E-2,9.843230896E0,9.843292332E0
4.759237012E1,-3.098556519E-2,1.332229614E-2,9.844877472E0,9.844935247E0
4.760238012E1,-2.365081787E-2,1.736389160E-2,9.838740234E0,9.838783983E0
4.761238912E1,-3.353027344E-2,1.407073975E-2,9.830058289E0,9.830125545E0
4.762239913E1,-3.098556519E-2,1.287322998E-2,9.838740234E0,9.838797448E0
4.763240712E1,-2.993774414E-2,1.466949463E-2,9.821675720E0,9.821732302E0
4.764241712E1,-4.191284180E-2,7.035369873E-3,9.834099884E0,9.834191716E0
4.765242612E1,-3.203338623E-2,1.332229614E-2,9.832153931E0,9.832215139E0
4.766243512E1,-3.263214111E-2,1.826202393E-2,9.826765137E0,9.826836287E0
4.767244512E1,-3.787124634E-2,1.616638184E-2,9.821675720E0,9.821762038E0
4.768245512E1,-3.293151855E-2,1.901046753E-2,9.827663269E0,9.827736831E0
4.769246413E1,-2.514770508E-2,8.382568359E-3,9.827962646E0,9.827998395E0
4.770247412E1,-2.439926147E-2,1.302291870E-2,9.835896149E0,9.835935033E0
4.771248412E1,-3.038681030E-2,1.392105103E-2,9.832153931E0,9.832210742E0
4.772249312E1,-2.963836670E-2,1.601669312E-2,9.842332764E0,9.842390421E0
4.773250313E1,-3.083587646E-2,1.017883301E-2,9.828262024E0,9.828315668E0
4.774251212E1,-2.844085693E-2,7.035369873E-3,9.829459534E0,9.829503197E0
4.775252112E1,-3.353027344E-2,1.871109009E-2,9.839039612E0,9.839114537E0
4.776253113E1,-3.008743286E-2,2.844085693E-2,9.839788055E0,9.839875157E0
4.777254012E1,-3.787124634E-2,1.287322998E-2,9.819280701E0,9.819362170E0
4.778254912E1,-3.188369751E-2,9.280700684E-3,9.826615448E0,9.826671556E0
4.779255812E1,-2.469863892E-2,1.437011719E-2,9.821825409E0,9.821866976E0
4.780256612E1,-3.158432007E-2,1.377136230E-2,9.829309845E0,9.829370237E0
4.781257512E1,-2.020797729E-2,5.388793945E-3,9.830058289E0,9.830080537E0
4.782258412E1,-2.320175171E-2,1.062789917E-2,9.824968872E0,9.825002016E0
4.783259313E1,-3.293151855E-2,2.993774414E-3,9.817035370E0,9.817091061E0
4.784260112E1,-3.592529297E-2,1.107696533E-2,9.824819183E0,9.824891109E0
4.785261012E1,-3.592529297E-2,1.377136230E-2,9.834848328E0,9.834923584E0
4.786261813E1,-3.427871704E-2,2.065704346E-2,9.826166382E0,9.826247886E0
4.787262712E1,-3.607498169E-2,1.526824951E-2,9.830507355E0,9.830585403E0
4.788263612E1,-4.026626587E-2,1.706451416E-2,9.830657043E0,9.830754319E0
4.789264613E1,-2.814147949E-2,8.981323242E-3,9.829309845E0,9.829354233E0
4.790265512E1,-3.981719971E-2,1.317260742E-2,9.833052063E0,9.833141502E0
4.791266412E1,-3.427871704E-2,4.939727783E-3,9.830058289E0,9.830119297E0
4.792267412E1,-2.469863892E-2,8.981323242E-3,9.824370117E0,9.824405269E0
4.793268413E1,-2.664459229E-2,1.152603149E-2,9.821975098E0,9.822018001E0
4.794269312E1,-3.158432007E-2,7.783813477E-3,9.827363892E0,9.827417729E0
4.795270212E1,-3.038681030E-2,5.239105225E-3,9.831704865E0,9.831753218E0
4.796271113E1,-3.098556519E-2,7.933502197E-3,9.839638367E0,9.839690353E0
4.797272012E1,-2.769241333E-2,1.496887207E-2,9.830956421E0,9.831006820E0
4.798272912E1,-3.278182983E-2,1.871109009E-2,9.826914825E0,9.826987318E0
4.799273912E1,-3.023712158E-2,2.020797729E-2,9.820328522E0,9.820395864E0
4.800274812E1,-2.634521484E-2,1.347198486E-2,9.831106110E0,9.831150640E0
4.801275712E1,-2.888992310E-2,9.131011963E-3,9.832752686E0,9.832799366E0
4.802276712E1,-2.245330811E-2,8.681945801E-3,9.830357666E0,9.830387142E0
4.803277613E1,-3.367996216E-2,1.107696533E-2,9.832153931E0,9.832217855E0
4.804278612E1,-3.218307495E-2,1.392105103E-2,9.835147705E0,9.835210213E0
4.805279512E1,-3.158432007E-2,1.601669312E-2,9.827064514E0,9.827128323E0
4.806280412E1,-3.248245239E-2,9.131011963E-3,9.819879456E0,9.819937424E0
4.807281312E1,-3.053649902E-2,1.227447510E-2,9.828411713E0,9.828466815E0
4.808282212E1,-2.829116821E-2,2.125579834E-2,9.840087433E0,9.840151060E0
4.809283012E1,-3.442840576E-2,1.302291870E-2,9.826316071E0,9.826385013E0
4.810283913E1,-4.266128540E-2,1.272354126E-2,9.824819183E0,9.824920043E0
4.811284712E1,-3.023712158E-2,1.781295776E-2,9.831255798E0,9.831318434E0
4.812285512E1,-3.592529297E-2,1.032852173E-2,9.819879456E0,9.819950602E0
4.813286312E1,-2.829116821E-2,4.041595459E-3,9.831555176E0,9.831596712E0
4.814287312E1,-3.338058472E-2,1.556762695E-2,9.831106110E0,9.831175105E0
4.815288212E1,-3.263214111E-2,7.185058594E-3,9.825268250E0,9.825325066E0
4.816289113E1,-3.951782227E-2,1.901046753E-2,9.826465759E0,9.826563610E0
4.817290012E1,-3.233276367E-2,1.811233521E-2,9.825268250E0,9.825338144E0
4.818290912E1,-2.903961182E-2,1.511856079E-2,9.824370117E0,9.824424669E0
4.819291912E1,-2.814147949E-2,6.436614990E-3,9.832902374E0,9.832944751E0
4.820292812E1,-3.427871704E-2,1.766326904E-2,9.829609222E0,9.829684862E0
4.821293812E1,-3.278182983E-2,1.706451416E-2,9.827663269E0,9.827732759E0
4.822294712E1,-2.424957275E-2,5.688171387E-3,9.835447083E0,9.835478621E0
4.823295713E1,-2.933898926E-2,4.191284180E-3,9.827812958E0,9.827857644E0
4.824296612E1,-2.724334717E-2,1.796264648E-2,9.832153931E0,9.832208082E0
4.825297512E1,-3.248245239E-2,1.272354126E-2,9.834998016E0,9.835059887E0
4.826298512E1,-3.278182983E-2,8.981323242E-3,9.829309845E0,9.829368614E0
4.827299412E1,-3.412902832E-2,2.020797729E-2,9.828860779E0,9.828940806E0
4.828300312E1,-3.323089600E-2,2.290237427E-2,9.831555176E0,9.831638011E0
4.829301212E1,-3.727249146E-2,1.407073975E-2,9.829908600E0,9.829989334E0
4.830302213E1,-2.933898926E-2,1.586700439E-2,9.815388794E0,9.815445467E0
4.831303112E1,-2.769241333E-2,2.155517578E-2,9.840237122E0,9.840299696E0
4.832304012E1,-2.948867798E-2,7.634124756E-3,9.832602997E0,9.832650180E0
4.833304912E1,-2.859054565E-2,1.017883301E-2,9.829160156E0,9.829207008E0
4.834305829E1,-2.275268555E-2,7.783813477E-3,9.838590546E0,9.838619934E0
4.835306829E1,-3.233276367E-2,5.239105225E-3,9.850415955E0,9.850470412E0
4.836307629E1,-3.173400879E-2,6.885681152E-3,9.839189301E0,9.839242885E0
4.837308529E1,-3.038681030E-2,2.544708252E-2,9.836045837E0,9.836125692E0
4.838309329E1,-3.906875610E-2,2.439926147E-2,9.829609222E0,9.829717145E0
4.839310129E1,-3.592529297E-2,5.688171387E-3,9.831555176E0,9.831622458E0
4.840311029E1,-3.472778320E-2,1.137634277E-2,9.829609222E0,9.829677152E0
4.841311929E1,-3.098556519E-2,8.831634521E-3,9.838440857E0,9.838493614E0
4.842312829E1,-3.143463135E-2,8.083190918E-3,9.834848328E0,9.834901886E0
4.843313629E1,-2.395019531E-2,1.392105103E-2,9.834399261E0,9.834438278E0
4.844314529E1,-3.008743286E-2,1.526824951E-2,9.837542725E0,9.837600583E0
4.845315429E1,-2.380050659E-2,1.691482544E-2,9.826765137E0,9.826808517E0
4.846316329E1,-2.739303589E-2,1.242416382E-2,9.832303619E0,9.832349628E0
4.847317229E1,-2.409988403E-2,1.721420288E-2,9.827962646E0,9.828007271E0
4.848318129E1,-3.338058472E-2,1.571731567E-2,9.825717316E0,9.825786588E0
4.849319029E1,-2.933898926E-2,1.392105103E-2,9.827064514E0,9.827118171E0
4.850319829E1,-2.769241333E-2,1.826202393E-2,9.824220428E0,9.824276431E0
4.851320729E1,-3.667373657E-2,1.272354126E-2,9.830357666E0,9.830434308E0
4.852321629E1,-3.682342529E-2,4.191284180E-3,9.828860779E0,9.828930651E0
4.853322529E1,-2.933898926E-2,1.332229614E-2,9.820927277E0,9.820980136E0
4.854323429E1,-3.143463135E-2,2.993774414E-3,9.828411713E0,9.828462438E0
4.855324229E1,-2.993774414E-2,9.131011963E-3,9.833501129E0,9.833550941E0
4.856325129E1,-3.293151855E-2,2.395019531E-2,9.831255798E0,9.831340126E0
4.857326029E1,-3.128494263E-2,1.197509766E-2,9.838740234E0,9.838797261E0
4.858326929E1,-2.544708252E-2,5.089416504E-3,9.833201752E0,9.833235996E0
4.859327729E1,-3.218307495E-2,1.302291870E-2,9.818831635E0,9.818893014E0
4.860328629E1,-3.802093506E-2,2.275268555E-2,9.823022919E0,9.823122851E0
4.861329529E1,-2.529739380E-2,1.227447510E-2,9.825717316E0,9.825757548E0
4.862330329E1,-3.517684937E-2,8.083190918E-3,9.835896149E0,9.835962373E0
4.863331129E1,-3.442840576E-2,1.466949463E-2,9.831555176E0,9.831626401E0
4.864332029E1,-3.248245239E-2,1.047821045E-2,9.823022919E0,9.823082213E0
4.865332929E1,-3.188369751E-2,1.646575928E-2,9.826914825E0,9.826980344E0
4.866333829E1,-2.888992310E-2,1.571731567E-2,9.821226654E0,9.821281721E0
4.867334629E1,-2.829116821E-2,1.856140137E-2,9.830657043E0,9.830715275E0
4.868335629E1,-3.248245239E-2,1.496887207E-2,9.839039612E0,9.839104617E0
4.869336529E1,-3.278182983E-2,1.481918335E-2,9.830507355E0,9.830573183E0
4.870337429E1,-3.203338623E-2,2.035766602E-2,9.828860779E0,9.828934061E0
4.871338329E1,-2.409988403E-2,1.631607056E-2,9.827962646E0,9.828005739E0
4.872339129E1,-2.544708252E-2,1.661544800E-2,9.826166382E0,9.826213380E0
4.873340029E1,-3.263214111E-2,1.032852173E-2,9.831704865E0,9.831764444E0
4.874340929E1,-3.023712158E-2,9.879455566E-3,9.827363892E0,9.827415375E0
4.875341929E1,-3.113525391E-2,4.490661621E-4,9.833052063E0,9.833101366E0
4.876342829E1,-2.888992310E-2,1.197509766E-2,9.836195526E0,9.836245242E0
4.877343829E1,-3.532653809E-2,1.826202393E-2,9.828411713E0,9.828492166E0
4.878344729E1,-4.101470947E-2,1.616638184E-2,9.829160156E0,9.829259023E0
4.879345729E1,-3.772155762E-2,2.245330811E-2,9.829459534E0,9.829557558E0
4.880346629E1,-3.547622681E-2,1.721420288E-2,9.828711090E0,9.828790189E0
4.881347529E1,-3.457809448E-2,1.781295776E-2,9.827812958E0,9.827889930E0
4.882348529E1,-2.380050659E-2,2.844085693E-3,9.827513580E0,9.827542812E0
4.883349429E1,-3.173400879E-2,1.407073975E-2,9.826465759E0,9.826527075E0
4.884350429E1,-2.125579834E-2,8.831634521E-3,9.834698639E0,9.834725574E0
4.885351329E1,-2.619552612E-2,1.631607056E-2,9.831854553E0,9.831902989E0
4.886352229E1,-3.248245239E-2,1.766326904E-2,9.824220428E0,9.824290006E0
4.887353129E1,-3.457809448E-2,1.960922241E-2,9.827363892E0,9.827444288E0
4.888354029E1,-3.442840576E-2,5.688171387E-3,9.832902374E0,9.832964292E0
4.889354929E1,-3.682342529E-2,1.766326904E-2,9.825567627E0,9.825652505E0
4.890355829E1,-3.652404785E-2,1.751358032E-2,9.828411713E0,9.828495181E0
4.891356829E1,-3.128494263E-2,1.407073975E-2,9.832602997E0,9.832662835E0
4.892357729E1,-3.323089600E-2,6.137237549E-3,9.821076965E0,9.821135103E0
4.893358629E1,-3.098556519E-2,7.484436035E-3,9.829908600E0,9.829960285E0
4.894359629E1,-2.260299683E-2,-3.592529297E-3,9.837692413E0,9.837719035E0
4.895360629E1,-2.514770508E-2,2.095642090E-3,9.831106110E0,9.831138497E0
4.896361529E1,-3.038681030E-2,8.681945801E-3,9.834099884E0,9.834150663E0
4.897362429E1,-3.023712158E-2,1.930984497E-2,9.823771362E0,9.823836874E0
4.898363429E1,-3.667373657E-2,1.257385254E-2,9.835147705E0,9.835224118E0
4.899364329E1,-3.248245239E-2,1.661544800E-2,9.823172607E0,9.823240364E0
4.900365129E1,-3.323089600E-2,1.377136230E-2,9.823921051E0,9.823986908E0
4.901366029E1,-3.008743286E-2,1.751358032E-2,9.825567627E0,9.825629302E0
4.902366929E1,-2.574645996E-2,9.879455566E-3,9.836345215E0,9.836383872E0
4.903367729E1,-2.395019531E-2,1.182540894E-2,9.837991791E0,9.838028051E0
4.904368529E1,-3.248245239E-2,2.844085693E-3,9.825118561E0,9.825172667E0
4.905369329E1,-2.874023438E-2,5.089416504E-3,9.837393036E0,9.837436335E0
4.906370129E1,-3.203338623E-2,8.981323242E-3,9.827064514E0,9.827120828E0
4.907370929E1,-2.694396973E-2,1.047821045E-2,9.831555176E0,9.831597680E0
4.908371829E1,-4.116439819E-2,1.766326904E-2,9.843230896E0,9.843332818E0
4.909372629E1,-3.592529297E-2,9.430389404E-3,9.836943970E0,9.837014091E0
4.910373529E1,-4.026626587E-2,1.466949463E-2,9.823771362E0,9.823864837E0
4.911374429E1,-4.056564331E-2,1.871109009E-2,9.831255798E0,9.831357294E0
4.912375329E1,-2.739303589E-2,2.020797729E-2,9.833501129E0,9.833560047E0
4.913376229E1,-1.871109009E-2,1.152603149E-2,9.833052063E0,9.833076621E0
4.914377129E1,-2.395019531E-2,7.634124756E-3,9.833950195E0,9.833982323E0
4.915378029E1,-2.709365845E-2,1.975891113E-2,9.822573853E0,9.822631092E0
4.916378829E1,-2.724334717E-2,1.601669312E-2,9.827064514E0,9.827115330E0
4.917379729E1,-3.233276367E-2,3.891906738E-3,9.839189301E0,9.839243195E0
4.918380529E1,-3.412902832E-2,1.736389160E-2,9.836794281E0,9.836868812E0
4.919381429E1,-3.353027344E-2,1.631607056E-2,9.843530273E0,9.843600903E0
4.920382229E1,-3.218307495E-2,2.544708252E-2,9.823471985E0,9.823557662E0
4.921383129E1,-2.978805542E-2,9.879455566E-3,9.820478210E0,9.820528357E0
4.922383929E1,-3.697311401E-2,1.332229614E-2,9.835896149E0,9.835974662E0
4.923384829E1,-3.128494263E-2,1.227447510E-2,9.839788055E0,9.839845445E0
4.924385829E1,-2.888992310E-2,1.362167358E-2,9.830507355E0,9.830559243E0
4.925386729E1,-3.682342529E-2,8.382568359E-3,9.830507355E0,9.830579896E0
4.926387629E1,-3.817062378E-2,1.466949463E-2,9.829160156E0,9.829245219E0
4.927388429E1,-3.143463135E-2,1.302291870E-2,9.836943970E0,9.837002816E0
4.928389229E1,-3.188369751E-2,1.257385254E-2,9.837393036E0,9.837452740E0
4.929390129E1,-3.218307495E-2,1.302291870E-2,9.842183075E0,9.842244308E0
